First_Name,Last_Name,Season,Position,Team_End_Season,Shot,Shot2,height_in,weight_lbs,Signing Age,Length,AAV,Expiry_Age,Expiry Status,next_length,next_aav,pred_length,pred_AAV,GP,G,A,P,PIM,GF_pct,CF_pct,TOI_5x5,TOI_PP,TOI_PK,EVO_GAR,EVD_GAR,PPO_GAR,SHD_GAR,Take_GAR,Draw_GAR,Cap_Ceiling,AAV_pct_cap,Next_Cap_Ceiling,next_AAV_pct_cap,pred_AAV_pct_cap,Team,Draft_Position_Raw,Undrafted
Pierre,Engvall,2022,Winger,TOR,1,Left,77,216,23,2,"$1,250,000",25,RFA+ARB,1,"$2,250,000",1,"$2,342,388",78,15,20,35,30,56,54,11.53,0.55,0.95,-0.5,1.5,0.7,0.3,0.4,0.3,"$81,500,000",1.5%,"$82,500,000",2.7%,2.8%,TOR,188,0
Danton,Heinen,2022,Winger,PIT,1,Left,73,187,26,1,"$1,100,000",27,UFA no QO,1,"$1,000,000",2,"$1,568,877",76,18,15,33,16,54,54,11.47,1.12,0,8.6,2.8,-0.1,0,0.7,-0.5,"$81,500,000",1.3%,"$82,500,000",1.2%,1.9%,PIT,116,0
Vinnie,Hinostroza,2022,Winger,BUF,0,Right,70,176,27,1,"$1,050,000",28,UFA,1,"$1,700,000",2,"$1,757,315",62,13,12,25,24,41,50,13.12,0.17,0.4,1.5,1.3,-0.1,0.3,0.1,0.5,"$81,500,000",1.3%,"$82,500,000",2.1%,2.1%,BUF,169,0
Darren,Helm,2022,Center,COL,1,Left,72,192,34,1,"$1,000,000",35,UFA,1,"$1,250,000",1,"$928,068",68,7,8,15,14,38,50,8.55,0.03,1.78,-2.1,0.2,0,0,0.3,-0.7,"$81,500,000",1.2%,"$82,500,000",1.5%,1.1%,COL,132,0
Andrew,Cogliano,2022,Center,SJ,1,Left,70,179,34,1,"$1,000,000",35,UFA,1,"$1,250,000",1,"$1,115,039",74,4,12,16,20,32,44,10.58,0.08,1.75,-0.8,-0.3,0,1.1,0.6,-0.8,"$81,500,000",1.2%,"$82,500,000",1.5%,1.4%,COL/S.J,25,0
Nicolas,Deslauriers,2022,Winger,MIN,1,Left,73,220,28,2,"$1,000,000",30,UFA,4,"$1,750,000",3,"$1,530,025",81,8,5,13,113,37,44,10.03,0.03,1.2,-5.6,-0.8,0,-0.9,0.2,-0.6,"$81,500,000",1.2%,"$82,500,000",2.1%,1.9%,ANA/MIN,84,0
Matt,Benning,2022,Defenseman,NSH,0,Right,73,220,26,2,"$1,000,000",28,UFA,4,"$1,250,000",3,"$1,268,324",65,0,11,11,39,32,50,13.68,0.03,2.13,-3.9,5.1,0,-1.1,-0.8,0.6,"$81,500,000",1.2%,"$82,500,000",1.5%,1.5%,NSH,175,0
Ross,Johnston,2022,Winger,NYI,1,Left,77,234,24,4,"$1,000,000",28,UFA,4,"$1,100,000",3,"$1,101,332",32,2,5,7,44,42,42,10.22,0.03,0,-0.8,-1.2,0,0,0.2,-0.4,"$81,500,000",1.2%,"$82,500,000",1.3%,1.3%,NYI,250,1
Carter,Verhaeghe,2022,Center,FLA,1,Left,74,181,25,2,"$1,000,000",27,RFA+ARB,3,"$4,166,667",4,"$4,251,551",78,24,31,55,48,60,59,13.98,1.08,0.28,4.7,-0.9,-1,-0.2,-1.6,0.1,"$81,500,000",1.2%,"$82,500,000",5.1%,5.2%,FLA,82,0
Ryan,Carpenter,2022,Center,CHI,0,Right,73,198,28,3,"$1,000,000",31,UFA,1,"$750,000",1,"$920,410",67,3,9,12,36,39,47,10.2,0.35,1.87,-1.8,1.4,-0.3,-0.8,0.9,-0.6,"$81,500,000",1.2%,"$82,500,000",0.9%,1.1%,CGY/CHI,250,1
Evan,Rodrigues,2022,Center,PIT,0,Right,71,183,28,1,"$1,000,000",29,UFA,1,"$2,000,000",2,"$2,257,151",82,19,24,43,14,53,56,13.1,1.8,0.37,2.6,4.2,1.9,0.8,1.4,0.7,"$81,500,000",1.2%,"$82,500,000",2.4%,2.7%,PIT,250,1
Christian,Fischer,2022,Winger,UTA,0,Right,74,214,23,2,"$1,000,000",25,UFA no QO,1,"$1,125,875",1,"$992,570",53,5,5,10,14,31,41,10.95,1,0.82,-4.1,-2.6,-1.8,-0.6,0.6,0.4,"$81,500,000",1.2%,"$82,500,000",1.4%,1.2%,ARI,32,0
Alex,Barabanov,2022,Winger,SJ,1,Left,70,194,26,1,"$1,000,000",27,UFA,2,"$2,500,000",2,"$2,703,679",70,10,29,39,14,53,46,14.85,1.8,0,6.4,0.3,0.1,0,1.7,-0.4,"$81,500,000",1.2%,"$82,500,000",3.0%,3.3%,S.J,250,1
Adam,Gaudette,2022,Center,OTT,0,Right,73,187,24,1,"$997,500",25,UFA no QO,1,"$750,000",1,"$722,725",58,5,9,14,17,41,47,10.08,1.1,0,-1.3,-3.4,-1.2,0,0.3,-0.3,"$81,500,000",1.2%,"$82,500,000",0.9%,0.9%,CHI/OTT,149,0
Eric,Robinson,2022,Winger,CBJ,1,Left,74,220,24,2,"$975,000",26,UFA,2,"$1,600,000",2,"$1,471,912",67,10,17,27,18,41,49,11.4,0.03,2.22,-0.6,-1.8,0,1.9,1.1,-1.1,"$81,500,000",1.2%,"$82,500,000",1.9%,1.8%,CBJ,250,1
Adam,Fox,2022,Defenseman,NYR,0,Right,71,181,21,3,"$1,775,000",24,RFA+ARB,7,"$9,500,000",7,"$9,370,250",78,11,63,74,26,53,50,17.88,2.88,2.05,5.8,3,4.4,-0.3,1.8,1.4,"$81,500,000",2.2%,"$82,500,000",11.5%,11.4%,NYR,66,0
Josh,Norris,2022,Center,OTT,1,Left,74,196,20,3,"$1,633,333",23,RFA,8,"$7,950,000",8,"$7,689,177",66,35,20,55,16,52,50,13.88,3.07,0.57,7.1,-1,4.5,-0.1,1.6,0.9,"$81,500,000",2.0%,"$82,500,000",9.6%,9.3%,OTT,19,0
Jesper,Boqvist,2022,Center,NJ,1,Left,72,190,20,3,"$925,000",23,RFA,1,"$874,125",2,"$1,033,375",56,10,13,23,10,46,48,12.28,0.47,0.17,1,-1.3,0.1,-0.1,0.7,-0.9,"$81,500,000",1.1%,"$82,500,000",1.1%,1.3%,N.J,36,0
Mario,Ferraro,2022,Defenseman,SJ,1,Left,72,209,20,3,"$1,137,500",23,RFA,4,"$3,250,000",4,"$3,279,396",63,2,12,14,16,46,45,19.25,0.53,2.58,-0.9,1.2,-1.1,-0.1,1.8,0,"$81,500,000",1.4%,"$82,500,000",3.9%,4.0%,S.J,49,0
Joel,Farabee,2022,Winger,PHI,1,Left,72,185,19,3,"$1,425,000",22,RFA,6,"$5,000,000",5,"$4,847,914",63,17,17,34,50,52,46,13.03,2.23,1.32,6.3,-1.5,-2,-0.1,0.5,1.9,"$81,500,000",1.7%,"$82,500,000",6.1%,5.9%,PHI,14,0
Jack,Hughes,2022,Center,NJ,1,Left,71,176,18,3,"$3,775,000",21,RFA,8,"$8,000,000",8,"$8,056,051",49,26,30,56,0,45,53,15.58,2.77,0.03,9.4,-0.5,2.6,0,2.1,1,"$81,500,000",4.6%,"$82,500,000",9.7%,9.8%,N.J,1,0
Kaapo,Kakko,2022,Winger,NYR,1,Left,74,216,18,3,"$3,575,000",21,RFA,2,"$2,100,000",2,"$2,122,789",43,7,11,18,10,60,50,13.33,1.23,0.43,-0.3,1.3,1.3,-0.2,0.6,-0.8,"$81,500,000",4.4%,"$82,500,000",2.5%,2.6%,NYR,2,0
Kirby,Dach,2022,Center,CHI,0,Right,76,216,18,3,"$3,425,000",21,RFA,4,"$3,362,500",4,"$3,330,565",70,9,17,26,43,42,46,14.33,1.82,1.1,2.1,-0.3,-0.8,0.4,-0.9,-0.5,"$81,500,000",4.2%,"$82,500,000",4.1%,4.0%,CHI,3,0
Mikey,Anderson,2022,Defenseman,LA,1,Left,72,196,19,3,"$1,775,000",22,RFA,1,"$1,000,000",2,"$1,414,219",57,2,6,8,8,50,54,17.77,0.12,1.78,1.2,4.7,-0.1,-0.7,1.7,0.6,"$81,500,000",2.2%,"$82,500,000",1.2%,1.7%,L.A,103,0
Drew,O'Connor,2022,Winger,PIT,1,Left,76,209,21,2,"$1,775,000",23,RFA+ARB,1,"$750,000",1,"$764,272",22,3,2,5,4,47,60,9.28,0.88,0.08,0.3,1.2,-0.3,0,0.1,-0.1,"$81,500,000",2.2%,"$82,500,000",0.9%,0.9%,PIT,250,1
Mason,Appleton,2022,Center,WPG,0,Right,74,196,24,2,"$900,000",26,RFA+ARB,3,"$2,166,667",2,"$1,730,636",68,8,13,21,30,47,50,13.38,0.52,0.75,1.4,-1.4,-0.8,-1.6,0.6,-0.3,"$81,500,000",1.1%,"$82,500,000",2.6%,2.1%,SEA/WPG,168,0
Patrick,Maroon,2022,Winger,TB,1,Left,75,234,32,2,"$900,000",34,UFA,2,"$1,000,000",2,"$1,288,509",81,11,16,27,134,66,51,11.02,1.28,0,3.1,0.1,0.7,0,0.1,-0.7,"$81,500,000",1.1%,"$82,500,000",1.2%,1.6%,T.B,161,0
Nick,Bjugstad,2022,Center,MIN,0,Right,78,205,28,1,"$900,000",29,UFA,1,"$900,000",2,"$909,777",57,7,6,13,20,46,48,9.93,0.12,0.03,-1.7,-0.3,0.2,0,-0.1,-0.2,"$81,500,000",1.1%,"$82,500,000",1.1%,1.1%,MIN,19,0
Mark,Pysyk,2022,Defenseman,BUF,0,Right,73,198,29,1,"$900,000",30,UFA,1,"$850,000",2,"$799,257",68,3,9,12,16,46,46,15.48,0.03,1.98,-2.7,3.6,0,1.5,1.3,-0.9,"$81,500,000",1.1%,"$82,500,000",1.0%,1.0%,BUF,23,0
Brett,Ritchie,2022,Winger,CGY,0,Right,76,220,28,1,"$900,000",29,UFA,1,"$750,000",1,"$759,048",41,3,1,4,29,40,56,9.58,0.07,0,-0.3,1.5,0.1,0,-0.7,-0.2,"$81,500,000",1.1%,"$82,500,000",0.9%,0.9%,CGY,44,0
Eetu,Luostarinen,2022,Center,FLA,1,Left,75,190,20,3,"$925,000",23,RFA+ARB,2,"$1,500,000",2,"$1,452,847",78,9,17,26,12,49,55,11.27,0.08,1.75,-3.1,0,0.3,-0.2,1.3,0.6,"$81,500,000",1.1%,"$82,500,000",1.8%,1.8%,FLA,42,0
Gabriel,Vilardi,2022,Center,LA,0,Right,75,216,18,3,"$1,627,500",21,RFA,1,"$825,000",1,"$1,029,625",25,5,2,7,8,38,45,11.67,1.72,0.03,-0.3,1.1,-0.3,0,0.1,0.2,"$81,500,000",2.0%,"$82,500,000",1.0%,1.2%,L.A,11,0
Urho,Vaakanainen,2022,Defenseman,BOS,1,Left,74,205,19,3,"$1,302,500",22,RFA,2,"$850,000",1,"$818,760",29,0,6,6,10,42,44,17.08,0.33,1.38,3.2,-4.2,0.1,0,0.3,0.2,"$81,500,000",1.6%,"$82,500,000",1.0%,1.0%,ANA/BOS,18,0
Barrett,Hayton,2022,Center,UTA,1,Left,73,201,18,3,"$2,644,167",21,RFA,2,"$1,775,000",2,"$1,974,969",60,10,14,24,20,44,47,12.77,1.43,1.42,2,2.6,0,-1.7,0.2,1.4,"$81,500,000",3.2%,"$82,500,000",2.2%,2.4%,ARI,5,0
Noah,Dobson,2022,Defenseman,NYI,0,Right,76,201,18,3,"$1,431,667",21,RFA,3,"$4,000,000",4,"$4,276,899",80,13,38,51,18,53,46,17.32,2.53,0.62,2.7,0,2.6,0.4,2.4,1.5,"$81,500,000",1.8%,"$82,500,000",4.8%,5.2%,NYI,12,0
Rasmus,Sandin,2022,Defenseman,TOR,1,Left,71,190,18,3,"$894,167",21,RFA,2,"$1,400,000",1,"$1,127,595",51,5,11,16,4,55,55,15.28,1.33,0.05,2.5,2.4,0.6,0,1.4,0.2,"$81,500,000",1.1%,"$82,500,000",1.7%,1.4%,TOR,29,0
Alex,Romanov,2022,Defenseman,MTL,1,Left,73,220,20,3,"$1,177,500",23,RFA,3,"$2,500,000",3,"$2,731,732",79,3,10,13,53,45,46,17.25,0.1,2.48,1.8,5,-0.1,-2.2,1,-0.3,"$81,500,000",1.4%,"$82,500,000",3.0%,3.3%,MTL,38,0
Jacob,Bryson,2022,Defenseman,BUF,1,Left,69,176,21,3,"$925,000",24,RFA+ARB,2,"$1,850,000",1,"$1,610,214",73,1,9,10,12,47,48,16.12,0.87,0.8,1.6,2.7,1.6,-0.9,1.8,0.8,"$81,500,000",1.1%,"$82,500,000",2.2%,2.0%,BUF,99,0
Brett,Howden,2022,Center,VGK,1,Left,74,201,23,1,"$885,000",24,UFA no QO,1,"$1,500,000",1,"$1,249,301",47,9,11,20,12,57,49,10.08,0.05,0.42,5.1,0.7,0,0.2,0.1,0,"$81,500,000",1.1%,"$82,500,000",1.8%,1.5%,VGK,27,0
Kurtis,MacDermid,2022,Winger,COL,1,Left,77,234,26,2,"$875,000",28,UFA,2,"$987,500",2,"$986,317",58,2,3,5,89,50,51,7.28,0,0.08,0.7,-2,0,0.1,-0.9,-0.2,"$81,500,000",1.1%,"$82,500,000",1.2%,1.2%,COL,250,1
Sam,Steel,2022,Center,ANA,1,Left,72,185,23,1,"$874,125",24,UFA no QO,1,"$825,000",1,"$946,550",68,6,14,20,16,37,46,11.28,0.62,0.3,0.1,0.8,0.2,0.3,0.4,0.4,"$81,500,000",1.1%,"$82,500,000",1.0%,1.1%,ANA,30,0
Isac,Lundestrom,2022,Center,ANA,1,Left,73,192,21,1,"$874,125",22,RFA+ARB,2,"$1,800,000",2,"$1,752,862",80,16,13,29,8,44,44,12.63,0.4,1.87,-0.7,0.3,-1.7,-1,2,0.7,"$81,500,000",1.1%,"$82,500,000",2.2%,2.1%,ANA,23,0
Cody,Glass,2022,Center,NSH,0,Right,75,201,18,3,"$1,713,334",21,RFA,1,"$874,125",1,"$1,183,879",8,0,1,1,0,50,54,9.37,1.88,0,-1.1,0.4,0.1,0,0.2,0,"$81,500,000",2.1%,"$82,500,000",1.1%,1.4%,NSH,6,0
Martin,Necas,2022,Center,CAR,0,Right,74,194,18,3,"$1,400,834",21,RFA,2,"$3,000,000",3,"$3,073,985",78,14,26,40,32,53,55,12.67,1.62,1.28,4.8,-3.9,-1.8,0.4,0.1,0.4,"$81,500,000",1.7%,"$82,500,000",3.6%,3.7%,CAR,12,0
Nick,Suzuki,2022,Center,MTL,0,Right,71,207,17,3,"$1,325,834",20,RFA,8,"$7,875,000",8,"$7,544,778",82,21,40,61,30,44,47,15.15,2.88,1.42,2.6,-0.1,2.2,0.4,1,1.1,"$81,500,000",1.6%,"$82,500,000",9.5%,9.1%,MTL,13,0
Timothy,Liljegren,2022,Defenseman,TOR,0,Right,73,201,18,3,"$1,263,334",21,RFA,2,"$1,400,000",2,"$1,737,181",61,5,18,23,14,57,55,14.72,0.3,1.02,9.2,3.3,0.3,0.5,0.6,-0.2,"$81,500,000",1.6%,"$82,500,000",1.7%,2.1%,TOR,17,0
Klim,Kostin,2022,Winger,STL,1,Left,76,231,18,3,"$1,075,834",21,RFA,1,"$750,000",2,"$971,032",40,4,5,9,23,44,46,8.93,0.03,0.02,-0.2,-0.4,0,0,-0.4,0.9,"$81,500,000",1.3%,"$82,500,000",0.9%,1.2%,STL,31,0
Owen,Tippett,2022,Winger,PHI,0,Right,73,209,18,4,"$1,596,667",22,RFA,2,"$1,500,000",2,"$1,476,634",63,10,11,21,12,49,54,11.55,1.65,0,1.3,-3.3,1.5,0,0.8,0.1,"$81,500,000",2.0%,"$82,500,000",1.8%,1.8%,FLA/PHI,10,0
Pierre-Olivier,Joseph,2022,Defenseman,PIT,1,Left,74,185,18,3,"$1,075,833",21,RFA,2,"$825,000",2,"$757,224",4,0,0,0,2,40,56,17.22,0.1,0.52,-0.4,0.4,0,0,0,0.1,"$81,500,000",1.3%,"$82,500,000",1.0%,0.9%,PIT,23,0
Morgan,Frost,2022,Center,PHI,1,Left,72,192,18,4,"$863,333",22,RFA,1,"$800,000",1,"$758,096",55,5,11,16,14,45,47,11.7,1.8,0.07,-2.4,-0.2,0.2,0,0.2,-0.8,"$81,500,000",1.1%,"$82,500,000",1.0%,0.9%,PHI,27,0
Jeremy,Lauzon,2022,Defenseman,SEA,1,Left,75,225,22,2,"$850,000",24,RFA+ARB,4,"$2,000,000",3,"$2,016,444",66,2,5,7,81,41,47,15.42,0.03,1.77,-4.7,0.6,0,-3.5,-0.5,0,"$81,500,000",1.0%,"$82,500,000",2.4%,2.4%,NSH/SEA,52,0
Caleb,Jones,2022,Defenseman,CHI,1,Left,73,194,22,2,"$850,000",24,RFA+ARB,1,"$1,350,000",1,"$1,624,962",51,5,10,15,18,46,47,21.27,1.1,0.62,0.5,1.5,0.6,0.1,0.3,0.6,"$81,500,000",1.0%,"$82,500,000",1.6%,2.0%,CHI,117,0
Sam,Gagner,2022,Center,DET,0,Right,71,196,31,1,"$850,000",32,UFA,1,"$750,000",2,"$851,545",81,13,18,31,32,45,46,10.33,0.57,2.25,4.4,-1.3,-0.7,-1.7,-0.1,-1.3,"$81,500,000",1.0%,"$82,500,000",0.9%,1.0%,DET,6,0
Jon,Merrill,2022,Defenseman,MIN,1,Left,75,205,29,1,"$850,000",30,UFA,3,"$1,200,000",3,"$1,325,546",69,4,16,20,22,56,49,14.82,0.05,1.92,4,1.7,0,-0.6,0.7,-0.8,"$81,500,000",1.0%,"$82,500,000",1.5%,1.6%,MIN,38,0
Philipp,Kurashev,2022,Center,CHI,1,Left,72,190,19,3,"$925,000",22,RFA,1,"$750,000",1,"$906,210",67,6,15,21,12,38,45,11.38,1.2,0.02,-2.2,-1.5,-0.5,0,0.8,0.7,"$81,500,000",1.1%,"$82,500,000",0.9%,1.1%,CHI,120,0
Brett,Leason,2022,Winger,WSH,0,Right,77,220,20,3,"$925,000",23,RFA,2,"$775,000",2,"$746,722",36,3,3,6,4,50,52,8.92,0.02,0,-1.9,1.1,0,0,0.4,-0.6,"$81,500,000",1.1%,"$82,500,000",0.9%,0.9%,WSH,56,0
Jesper,Froden,2022,Winger,BOS,0,Right,70,176,26,1,"$925,000",27,UFA,1,"$750,000",1,"$740,976",7,1,0,1,2,100,50,11.33,0.95,0.58,0.9,0.8,-0.1,0.1,0,-0.2,"$81,500,000",1.1%,"$82,500,000",0.9%,0.9%,BOS,250,1
Ryan,McLeod,2022,Center,EDM,1,Left,75,205,19,3,"$925,000",22,RFA,1,"$798,000",1,"$843,193",71,9,12,21,12,48,54,10.65,0.75,1.1,-1.5,1.5,-0.2,1.6,1.1,-0.4,"$81,500,000",1.1%,"$82,500,000",1.0%,1.0%,EDM,40,0
Connor,Dewar,2022,Center,MIN,1,Left,70,183,19,3,"$925,000",22,RFA,2,"$800,000",2,"$808,821",35,2,4,6,25,43,54,9,0.05,0.73,-1.2,2.8,0,0.1,0,1,"$81,500,000",1.1%,"$82,500,000",1.0%,1.0%,MIN,92,0
Zack,MacEwen,2022,Center,PHI,0,Right,76,236,24,2,"$825,000",26,RFA+ARB,1,"$925,000",2,"$957,087",75,3,6,9,110,37,42,9.45,0.13,0,0.5,-4.2,-0.3,0,-1,-0.1,"$81,500,000",1.0%,"$82,500,000",1.1%,1.2%,PHI,250,1
Thomas,Novak,2022,Center,NSH,1,Left,73,179,22,2,"$925,000",24,RFA+ARB,1,"$750,000",1,"$700,481",27,1,6,7,2,37,56,10.05,1.63,0,-2.3,1.9,0.9,0,0.5,-0.1,"$81,500,000",1.1%,"$82,500,000",0.9%,0.8%,NSH,85,0
Fabian,Zetterlund,2022,Winger,NJ,0,Right,71,220,19,3,"$925,000",22,RFA,1,"$750,000",1,"$830,183",14,3,5,8,0,68,53,11.62,1.55,0,4.4,1.4,-0.9,0,0.4,-0.4,"$81,500,000",1.1%,"$82,500,000",0.9%,1.0%,N.J,63,0
Sean,Durzi,2022,Defenseman,LA,0,Right,73,198,20,3,"$925,000",23,RFA,2,"$1,700,000",2,"$1,951,674",64,3,24,27,55,43,52,15.38,2.3,1.15,3.6,-1.3,0.1,0.6,-1,1.2,"$81,500,000",1.1%,"$82,500,000",2.1%,2.4%,L.A,52,0
Simon,Benoit,2022,Defenseman,ANA,1,Left,76,209,20,3,"$925,000",23,RFA,1,"$750,000",1,"$897,253",53,1,4,5,22,45,46,13.28,0,0.7,-0.4,-0.5,0,-2.1,0.4,-0.6,"$81,500,000",1.1%,"$82,500,000",0.9%,1.1%,ANA,250,1
Mason,Marchment,2022,Winger,FLA,1,Left,77,212,25,1,"$800,000",26,UFA,4,"$4,500,000",4,"$4,472,192",54,18,29,47,53,68,61,13.03,0.82,0.03,13.7,5.1,0.5,0,-1,2.3,"$81,500,000",1.0%,"$82,500,000",5.5%,5.4%,FLA,250,1
Blake,Lizotte,2022,Center,LA,1,Left,69,170,23,1,"$800,000",24,RFA+ARB,2,"$1,675,000",1,"$1,505,047",70,10,14,24,28,58,56,10.75,0.13,1.05,4.4,0.6,-0.2,0.2,0,0.8,"$81,500,000",1.0%,"$82,500,000",2.0%,1.8%,L.A,250,1
Trevor,Lewis,2022,Center,CGY,0,Right,73,205,34,1,"$800,000",35,UFA,1,"$1,000,000",1,"$928,425",80,6,10,16,12,45,50,10.83,0.08,1.67,-1.8,0,0.1,-0.5,1.2,0.3,"$81,500,000",1.0%,"$82,500,000",1.2%,1.1%,CGY,17,0
Brendan,Smith,2022,Defenseman,CAR,1,Left,74,201,32,1,"$800,000",33,UFA,2,"$1,100,000",2,"$896,200",45,4,4,8,36,54,56,12.75,0.02,1.07,-1,-0.8,0,1.2,-0.4,0.7,"$81,500,000",1.0%,"$82,500,000",1.3%,1.1%,CAR,27,0
Jimmy,Vesey,2022,Winger,NJ,1,Left,74,203,28,1,"$800,000",29,UFA,1,"$750,000",1,"$820,859",68,8,7,15,12,33,50,11.88,0.27,1.95,-5.3,1.1,-0.2,2.3,1,-1.1,"$81,500,000",1.0%,"$82,500,000",0.9%,1.0%,N.J,66,0
Curtis,Lazar,2022,Center,BOS,0,Right,72,203,25,2,"$800,000",27,UFA,3,"$1,000,000",2,"$933,270",70,8,8,16,16,45,50,10.2,0.02,1.57,0.4,3.6,0,0,0.7,0.1,"$81,500,000",1.0%,"$82,500,000",1.2%,1.1%,BOS,17,0
Ben,Harpur,2022,Defenseman,NSH,1,Left,78,231,26,1,"$800,000",27,UFA,1,"$750,000",1,"$902,836",19,0,1,1,27,21,43,12.35,0,1.23,-3.5,-0.9,0,-0.5,-0.4,-0.1,"$81,500,000",1.0%,"$82,500,000",0.9%,1.1%,NSH,108,0
Jason,Robertson,2022,Winger,DAL,1,Left,75,205,18,3,"$894,167",21,RFA,4,"$7,750,000",4,"$7,621,600",74,41,38,79,22,60,56,14.87,2.55,0,16.7,2.9,4.9,0,1,-1.4,"$81,500,000",1.1%,"$82,500,000",9.4%,9.2%,DAL,39,0
Nicolas,Hague,2022,Defenseman,VGK,1,Left,78,240,18,3,"$863,334",21,RFA,3,"$2,294,150",2,"$2,219,547",52,4,10,14,38,48,52,16.43,0.37,1.45,5.7,-1.2,-0.3,0.8,-0.5,0.1,"$81,500,000",1.1%,"$82,500,000",2.8%,2.7%,VGK,34,0
Niko,Mikkola,2022,Defenseman,STL,1,Left,78,205,23,2,"$787,500",25,RFA+ARB,1,"$1,900,000",1,"$1,697,290",54,3,10,13,55,44,44,15.08,0.05,1.4,0.7,1,0,1.4,-1.5,-0.4,"$81,500,000",1.0%,"$82,500,000",2.3%,2.1%,STL,127,0
Jonah,Gadjovich,2022,Winger,SJ,1,Left,75,212,19,3,"$863,334",22,RFA,1,"$750,000",2,"$839,619",43,1,2,3,74,33,42,8.7,0,0,-0.6,-3,0,0,-0.4,0.6,"$81,500,000",1.1%,"$82,500,000",0.9%,1.0%,S.J,55,0
Isaac,Ratcliffe,2022,Center,PHI,1,Left,78,201,18,3,"$863,334",21,RFA,1,"$813,750",1,"$847,078",10,1,3,4,10,40,45,9.7,1.03,0.02,-0.6,1.1,0.3,0,-0.6,-0.2,"$81,500,000",1.1%,"$82,500,000",1.0%,1.0%,PHI,35,0
Kyle,Capobianco,2022,Defenseman,UTA,1,Left,75,196,23,2,"$775,000",25,UFA no QO,2,"$762,500",1,"$828,446",45,2,7,9,38,41,44,14.78,0.57,0.12,1.8,-3.9,0.4,0,-1.8,0.3,"$81,500,000",1.0%,"$82,500,000",0.9%,1.0%,ARI,63,0
Alexei,Toropchenko,2022,Winger,STL,1,Left,78,223,19,3,"$862,500",22,RFA,1,"$750,000",2,"$749,721",28,2,0,2,15,27,42,10.57,0.02,0.03,-3.1,-0.1,0,0,-0.2,0.5,"$81,500,000",1.1%,"$82,500,000",0.9%,0.9%,STL,113,0
Jack,Studnicka,2022,Center,BOS,0,Right,73,187,18,4,"$863,333",22,RFA,2,"$762,500",2,"$631,570",15,0,3,3,4,27,52,11.5,0.22,0.63,-2.1,-0.5,0,0,0.1,-0.2,"$81,500,000",1.1%,"$82,500,000",0.9%,0.8%,BOS,53,0
Noah,Juulsen,2022,Defenseman,VAN,0,Right,74,201,24,1,"$750,000",25,UFA,1,"$750,000",1,"$860,487",8,0,2,2,0,30,44,12.97,0,1.48,-0.9,-0.4,0,0.2,0.2,0.1,"$81,500,000",0.9%,"$82,500,000",0.9%,1.0%,VAN,26,0
A.J.,Greer,2022,Winger,NJ,1,Left,75,207,24,1,"$750,000",25,UFA,2,"$762,500",2,"$659,794",9,1,1,2,2,50,56,7.83,0.02,0.02,0.5,0.7,0,0,0,1,"$81,500,000",0.9%,"$82,500,000",0.9%,0.8%,N.J,39,0
Oliver,Kylington,2022,Defenseman,CGY,1,Left,72,183,24,1,"$750,000",25,RFA+ARB,2,"$2,500,000",3,"$2,481,898",73,9,22,31,14,61,54,16.52,1.05,0.08,11,3.6,0.8,0.1,1.6,0.2,"$81,500,000",0.9%,"$82,500,000",3.0%,3.0%,CGY,60,0
Nicolas,Roy,2022,Center,VGK,0,Right,76,201,23,2,"$750,000",25,RFA+ARB,5,"$3,000,000",4,"$2,966,567",78,15,24,39,51,55,54,12.77,1.75,1.25,8.5,-4.7,0.6,0.7,-0.2,-1.3,"$81,500,000",0.9%,"$82,500,000",3.6%,3.6%,VGK,96,0
Colton,White,2022,Defenseman,NJ,1,Left,73,187,24,1,"$750,000",25,UFA,2,"$762,500",2,"$641,986",27,0,4,4,8,53,46,12.88,0.02,0.27,2.3,1.3,0,0,0,0,"$81,500,000",0.9%,"$82,500,000",0.9%,0.8%,N.J,97,0
Jalen,Chatfield,2022,Defenseman,CAR,0,Right,73,209,25,1,"$750,000",26,RFA+ARB,2,"$762,500",2,"$685,643",16,0,3,3,8,58,60,14.23,0.02,0.37,-1.9,2.5,0,0,-0.3,-0.2,"$81,500,000",0.9%,"$82,500,000",0.9%,0.8%,CAR,250,1
Chris,Wideman,2022,Defenseman,MTL,0,Right,70,181,31,1,"$750,000",32,UFA,2,"$762,500",1,"$860,082",64,4,23,27,67,38,50,12.02,2.37,0.03,-1.7,-0.2,2.2,0,-1.2,0.3,"$81,500,000",0.9%,"$82,500,000",0.9%,1.0%,MTL,100,0
Noah,Gregor,2022,Winger,SJ,1,Left,72,190,23,1,"$750,000",24,RFA,1,"$950,000",1,"$1,161,476",63,8,15,23,25,37,44,13.12,1.22,0.32,-1.7,-1.1,-0.8,0.6,0.2,-0.3,"$81,500,000",0.9%,"$82,500,000",1.2%,1.4%,S.J,111,0
Jacob,Moverare,2022,Defenseman,LA,1,Left,75,209,22,1,"$750,000",23,RFA+ARB,2,"$762,500",2,"$847,473",19,0,2,2,2,58,54,14.7,0.07,1.23,-0.4,0.3,0,-1.3,0.5,-0.3,"$81,500,000",0.9%,"$82,500,000",0.9%,1.0%,L.A,112,0
